segment_id,modalitet,label,subset,orig_file,start_sec,duration,out_path
seg_00635,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,175.0,1.0,segments\seg_00635\rf\rf_drone_outside_test_2.csv
seg_00636_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,175.0,1.0,segments\seg_00636_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00637,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,176.0,1.0,segments\seg_00637\rf\rf_drone_outside_test_2.csv
seg_00638,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,177.0,1.0,segments\seg_00638\rf\rf_drone_outside_test_2.csv
seg_00639,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,178.0,1.0,segments\seg_00639\rf\rf_drone_outside_test_2.csv
seg_00640,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,179.0,1.0,segments\seg_00640\rf\rf_drone_outside_test_2.csv
seg_00641,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,180.0,1.0,segments\seg_00641\rf\rf_drone_outside_test_2.csv
seg_00642_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,180.0,1.0,segments\seg_00642_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00643,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,181.0,1.0,segments\seg_00643\rf\rf_drone_outside_test_2.csv
seg_00644,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,182.0,1.0,segments\seg_00644\rf\rf_drone_outside_test_2.csv
seg_00645,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,183.0,1.0,segments\seg_00645\rf\rf_drone_outside_test_2.csv
seg_00646,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,184.0,1.0,segments\seg_00646\rf\rf_drone_outside_test_2.csv
seg_00647,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,185.0,1.0,segments\seg_00647\rf\rf_drone_outside_test_2.csv
seg_00648_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,185.0,1.0,segments\seg_00648_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00649,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,186.0,1.0,segments\seg_00649\rf\rf_drone_outside_test_2.csv
seg_00650,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,187.0,1.0,segments\seg_00650\rf\rf_drone_outside_test_2.csv
seg_00651,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,188.0,1.0,segments\seg_00651\rf\rf_drone_outside_test_2.csv
seg_00652,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,189.0,1.0,segments\seg_00652\rf\rf_drone_outside_test_2.csv
seg_00653,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,190.0,1.0,segments\seg_00653\rf\rf_drone_outside_test_2.csv
seg_00654_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,190.0,1.0,segments\seg_00654_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00655,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,191.0,1.0,segments\seg_00655\rf\rf_drone_outside_test_2.csv
seg_00656,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,192.0,1.0,segments\seg_00656\rf\rf_drone_outside_test_2.csv
seg_00657,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,193.0,1.0,segments\seg_00657\rf\rf_drone_outside_test_2.csv
seg_00658,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,194.0,1.0,segments\seg_00658\rf\rf_drone_outside_test_2.csv
seg_00659,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,195.0,1.0,segments\seg_00659\rf\rf_drone_outside_test_2.csv
seg_00660_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,195.0,1.0,segments\seg_00660_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00661,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,196.0,1.0,segments\seg_00661\rf\rf_drone_outside_test_2.csv
seg_00662,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,197.0,1.0,segments\seg_00662\rf\rf_drone_outside_test_2.csv
seg_00663,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,198.0,1.0,segments\seg_00663\rf\rf_drone_outside_test_2.csv
seg_00664,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,199.0,1.0,segments\seg_00664\rf\rf_drone_outside_test_2.csv
seg_00665,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,200.0,1.0,segments\seg_00665\rf\rf_drone_outside_test_2.csv
seg_00666_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,200.0,1.0,segments\seg_00666_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00667,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,201.0,1.0,segments\seg_00667\rf\rf_drone_outside_test_2.csv
seg_00668,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,202.0,1.0,segments\seg_00668\rf\rf_drone_outside_test_2.csv
seg_00669,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,203.0,1.0,segments\seg_00669\rf\rf_drone_outside_test_2.csv
seg_00670,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,204.0,1.0,segments\seg_00670\rf\rf_drone_outside_test_2.csv
seg_00671,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,205.0,1.0,segments\seg_00671\rf\rf_drone_outside_test_2.csv
seg_00672_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,205.0,1.0,segments\seg_00672_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00673,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,206.0,1.0,segments\seg_00673\rf\rf_drone_outside_test_2.csv
seg_00674,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,207.0,1.0,segments\seg_00674\rf\rf_drone_outside_test_2.csv
seg_00675,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,208.0,1.0,segments\seg_00675\rf\rf_drone_outside_test_2.csv
seg_00676,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,209.0,1.0,segments\seg_00676\rf\rf_drone_outside_test_2.csv
seg_00677,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,210.0,1.0,segments\seg_00677\rf\rf_drone_outside_test_2.csv
seg_00678_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,210.0,1.0,segments\seg_00678_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00679,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,211.0,1.0,segments\seg_00679\rf\rf_drone_outside_test_2.csv
seg_00680,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,212.0,1.0,segments\seg_00680\rf\rf_drone_outside_test_2.csv
seg_00681,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,213.0,1.0,segments\seg_00681\rf\rf_drone_outside_test_2.csv
seg_00682,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,214.0,1.0,segments\seg_00682\rf\rf_drone_outside_test_2.csv
seg_00683,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,215.0,1.0,segments\seg_00683\rf\rf_drone_outside_test_2.csv
seg_00684_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,215.0,1.0,segments\seg_00684_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00685,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,216.0,1.0,segments\seg_00685\rf\rf_drone_outside_test_2.csv
seg_00686,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,217.0,1.0,segments\seg_00686\rf\rf_drone_outside_test_2.csv
seg_00687,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,218.0,1.0,segments\seg_00687\rf\rf_drone_outside_test_2.csv
seg_00688,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,219.0,1.0,segments\seg_00688\rf\rf_drone_outside_test_2.csv
seg_00689,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,220.0,1.0,segments\seg_00689\rf\rf_drone_outside_test_2.csv
seg_00690_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,220.0,1.0,segments\seg_00690_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00691,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,221.0,1.0,segments\seg_00691\rf\rf_drone_outside_test_2.csv
seg_00692,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,222.0,1.0,segments\seg_00692\rf\rf_drone_outside_test_2.csv
seg_00693,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,223.0,1.0,segments\seg_00693\rf\rf_drone_outside_test_2.csv
seg_00694,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,224.0,1.0,segments\seg_00694\rf\rf_drone_outside_test_2.csv
seg_00695,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,225.0,1.0,segments\seg_00695\rf\rf_drone_outside_test_2.csv
seg_00696_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,225.0,1.0,segments\seg_00696_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00697,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,226.0,1.0,segments\seg_00697\rf\rf_drone_outside_test_2.csv
seg_00698,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,227.0,1.0,segments\seg_00698\rf\rf_drone_outside_test_2.csv
seg_00699,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,228.0,1.0,segments\seg_00699\rf\rf_drone_outside_test_2.csv
seg_00700,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,229.0,1.0,segments\seg_00700\rf\rf_drone_outside_test_2.csv
seg_00701,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,230.0,1.0,segments\seg_00701\rf\rf_drone_outside_test_2.csv
seg_00702_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,230.0,1.0,segments\seg_00702_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00703,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,231.0,1.0,segments\seg_00703\rf\rf_drone_outside_test_2.csv
seg_00704,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,232.0,1.0,segments\seg_00704\rf\rf_drone_outside_test_2.csv
seg_00705,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,233.0,1.0,segments\seg_00705\rf\rf_drone_outside_test_2.csv
seg_00706,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,234.0,1.0,segments\seg_00706\rf\rf_drone_outside_test_2.csv
seg_00707,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,235.0,1.0,segments\seg_00707\rf\rf_drone_outside_test_2.csv
seg_00708_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,235.0,1.0,segments\seg_00708_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00709,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,236.0,1.0,segments\seg_00709\rf\rf_drone_outside_test_2.csv
seg_00710,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,237.0,1.0,segments\seg_00710\rf\rf_drone_outside_test_2.csv
seg_00711,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,238.0,1.0,segments\seg_00711\rf\rf_drone_outside_test_2.csv
seg_00712,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,239.0,1.0,segments\seg_00712\rf\rf_drone_outside_test_2.csv
seg_00713,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,240.0,1.0,segments\seg_00713\rf\rf_drone_outside_test_2.csv
seg_00714_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,240.0,1.0,segments\seg_00714_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00715,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,241.0,1.0,segments\seg_00715\rf\rf_drone_outside_test_2.csv
seg_00716,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,242.0,1.0,segments\seg_00716\rf\rf_drone_outside_test_2.csv
seg_00717,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,243.0,1.0,segments\seg_00717\rf\rf_drone_outside_test_2.csv
seg_00718,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,244.0,1.0,segments\seg_00718\rf\rf_drone_outside_test_2.csv
seg_00719,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,245.0,1.0,segments\seg_00719\rf\rf_drone_outside_test_2.csv
seg_00720_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,245.0,1.0,segments\seg_00720_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00721,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,246.0,1.0,segments\seg_00721\rf\rf_drone_outside_test_2.csv
seg_00722,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,247.0,1.0,segments\seg_00722\rf\rf_drone_outside_test_2.csv
seg_00723,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,248.0,1.0,segments\seg_00723\rf\rf_drone_outside_test_2.csv
seg_00724,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,249.0,1.0,segments\seg_00724\rf\rf_drone_outside_test_2.csv
seg_00725,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,250.0,1.0,segments\seg_00725\rf\rf_drone_outside_test_2.csv
seg_00726_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,250.0,1.0,segments\seg_00726_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00727,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,251.0,1.0,segments\seg_00727\rf\rf_drone_outside_test_2.csv
seg_00728,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,252.0,1.0,segments\seg_00728\rf\rf_drone_outside_test_2.csv
seg_00729,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,253.0,1.0,segments\seg_00729\rf\rf_drone_outside_test_2.csv
seg_00730,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,254.0,1.0,segments\seg_00730\rf\rf_drone_outside_test_2.csv
seg_00731,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,255.0,1.0,segments\seg_00731\rf\rf_drone_outside_test_2.csv
seg_00732_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,255.0,1.0,segments\seg_00732_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00733,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,256.0,1.0,segments\seg_00733\rf\rf_drone_outside_test_2.csv
seg_00734,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,257.0,1.0,segments\seg_00734\rf\rf_drone_outside_test_2.csv
seg_00735,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,258.0,1.0,segments\seg_00735\rf\rf_drone_outside_test_2.csv
seg_00736,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,259.0,1.0,segments\seg_00736\rf\rf_drone_outside_test_2.csv
seg_00737,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,260.0,1.0,segments\seg_00737\rf\rf_drone_outside_test_2.csv
seg_00738_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,260.0,1.0,segments\seg_00738_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00739,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,261.0,1.0,segments\seg_00739\rf\rf_drone_outside_test_2.csv
seg_00740,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,262.0,1.0,segments\seg_00740\rf\rf_drone_outside_test_2.csv
seg_00741,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,263.0,1.0,segments\seg_00741\rf\rf_drone_outside_test_2.csv
seg_00742,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,264.0,1.0,segments\seg_00742\rf\rf_drone_outside_test_2.csv
seg_00743,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,265.0,1.0,segments\seg_00743\rf\rf_drone_outside_test_2.csv
seg_00744_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,265.0,1.0,segments\seg_00744_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00745,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,266.0,1.0,segments\seg_00745\rf\rf_drone_outside_test_2.csv
seg_00746,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,267.0,1.0,segments\seg_00746\rf\rf_drone_outside_test_2.csv
seg_00747,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,268.0,1.0,segments\seg_00747\rf\rf_drone_outside_test_2.csv
seg_00748,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,269.0,1.0,segments\seg_00748\rf\rf_drone_outside_test_2.csv
seg_00749,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,270.0,1.0,segments\seg_00749\rf\rf_drone_outside_test_2.csv
seg_00750_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,270.0,1.0,segments\seg_00750_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00751,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,271.0,1.0,segments\seg_00751\rf\rf_drone_outside_test_2.csv
seg_00752,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,272.0,1.0,segments\seg_00752\rf\rf_drone_outside_test_2.csv
seg_00753,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,273.0,1.0,segments\seg_00753\rf\rf_drone_outside_test_2.csv
seg_00754,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,274.0,1.0,segments\seg_00754\rf\rf_drone_outside_test_2.csv
seg_00755,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,275.0,1.0,segments\seg_00755\rf\rf_drone_outside_test_2.csv
seg_00756_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,275.0,1.0,segments\seg_00756_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00757,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,276.0,1.0,segments\seg_00757\rf\rf_drone_outside_test_2.csv
seg_00758,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,277.0,1.0,segments\seg_00758\rf\rf_drone_outside_test_2.csv
seg_00759,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,278.0,1.0,segments\seg_00759\rf\rf_drone_outside_test_2.csv
seg_00760,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,279.0,1.0,segments\seg_00760\rf\rf_drone_outside_test_2.csv
seg_00761,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,280.0,1.0,segments\seg_00761\rf\rf_drone_outside_test_2.csv
seg_00762_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,280.0,1.0,segments\seg_00762_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00763,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,281.0,1.0,segments\seg_00763\rf\rf_drone_outside_test_2.csv
seg_00764,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,282.0,1.0,segments\seg_00764\rf\rf_drone_outside_test_2.csv
seg_00765,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,283.0,1.0,segments\seg_00765\rf\rf_drone_outside_test_2.csv
seg_00766,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,284.0,1.0,segments\seg_00766\rf\rf_drone_outside_test_2.csv
seg_00767,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,285.0,1.0,segments\seg_00767\rf\rf_drone_outside_test_2.csv
seg_00768_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,285.0,1.0,segments\seg_00768_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00769,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,286.0,1.0,segments\seg_00769\rf\rf_drone_outside_test_2.csv
seg_00770,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,287.0,1.0,segments\seg_00770\rf\rf_drone_outside_test_2.csv
seg_00771,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,288.0,1.0,segments\seg_00771\rf\rf_drone_outside_test_2.csv
seg_00772,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,289.0,1.0,segments\seg_00772\rf\rf_drone_outside_test_2.csv
seg_00773,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,290.0,1.0,segments\seg_00773\rf\rf_drone_outside_test_2.csv
seg_00774_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,290.0,1.0,segments\seg_00774_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00775,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,291.0,1.0,segments\seg_00775\rf\rf_drone_outside_test_2.csv
seg_00776,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,292.0,1.0,segments\seg_00776\rf\rf_drone_outside_test_2.csv
seg_00777,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,293.0,1.0,segments\seg_00777\rf\rf_drone_outside_test_2.csv
seg_00778,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,294.0,1.0,segments\seg_00778\rf\rf_drone_outside_test_2.csv
seg_00779,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,295.0,1.0,segments\seg_00779\rf\rf_drone_outside_test_2.csv
seg_00780_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,295.0,1.0,segments\seg_00780_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00781,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,296.0,1.0,segments\seg_00781\rf\rf_drone_outside_test_2.csv
seg_00782,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,297.0,1.0,segments\seg_00782\rf\rf_drone_outside_test_2.csv
seg_00783,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,298.0,1.0,segments\seg_00783\rf\rf_drone_outside_test_2.csv
seg_00784,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,299.0,1.0,segments\seg_00784\rf\rf_drone_outside_test_2.csv
seg_00785,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,300.0,1.0,segments\seg_00785\rf\rf_drone_outside_test_2.csv
seg_00786_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,300.0,1.0,segments\seg_00786_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00787,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,301.0,1.0,segments\seg_00787\rf\rf_drone_outside_test_2.csv
seg_00788,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,302.0,1.0,segments\seg_00788\rf\rf_drone_outside_test_2.csv
seg_00789,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,303.0,1.0,segments\seg_00789\rf\rf_drone_outside_test_2.csv
seg_00790,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,304.0,1.0,segments\seg_00790\rf\rf_drone_outside_test_2.csv
seg_00791,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,305.0,1.0,segments\seg_00791\rf\rf_drone_outside_test_2.csv
seg_00792_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,305.0,1.0,segments\seg_00792_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00793,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,306.0,1.0,segments\seg_00793\rf\rf_drone_outside_test_2.csv
seg_00794,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,307.0,1.0,segments\seg_00794\rf\rf_drone_outside_test_2.csv
seg_00795,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,308.0,1.0,segments\seg_00795\rf\rf_drone_outside_test_2.csv
seg_00796,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,309.0,1.0,segments\seg_00796\rf\rf_drone_outside_test_2.csv
seg_00797,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,310.0,1.0,segments\seg_00797\rf\rf_drone_outside_test_2.csv
seg_00798_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,310.0,1.0,segments\seg_00798_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00799,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,311.0,1.0,segments\seg_00799\rf\rf_drone_outside_test_2.csv
seg_00800,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,312.0,1.0,segments\seg_00800\rf\rf_drone_outside_test_2.csv
seg_00801,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,313.0,1.0,segments\seg_00801\rf\rf_drone_outside_test_2.csv
seg_00802,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,314.0,1.0,segments\seg_00802\rf\rf_drone_outside_test_2.csv
seg_00803,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,315.0,1.0,segments\seg_00803\rf\rf_drone_outside_test_2.csv
seg_00804_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,315.0,1.0,segments\seg_00804_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00805,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,316.0,1.0,segments\seg_00805\rf\rf_drone_outside_test_2.csv
seg_00806,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,317.0,1.0,segments\seg_00806\rf\rf_drone_outside_test_2.csv
seg_00807,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,318.0,1.0,segments\seg_00807\rf\rf_drone_outside_test_2.csv
seg_00808,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,319.0,1.0,segments\seg_00808\rf\rf_drone_outside_test_2.csv
seg_00809,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,320.0,1.0,segments\seg_00809\rf\rf_drone_outside_test_2.csv
seg_00810_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,320.0,1.0,segments\seg_00810_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00811,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,321.0,1.0,segments\seg_00811\rf\rf_drone_outside_test_2.csv
seg_00812,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,322.0,1.0,segments\seg_00812\rf\rf_drone_outside_test_2.csv
seg_00813,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,323.0,1.0,segments\seg_00813\rf\rf_drone_outside_test_2.csv
seg_00814,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,324.0,1.0,segments\seg_00814\rf\rf_drone_outside_test_2.csv
seg_00815,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,325.0,1.0,segments\seg_00815\rf\rf_drone_outside_test_2.csv
seg_00816_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,325.0,1.0,segments\seg_00816_noise\rf\rf_drone_outside_test_2_noise.csv
seg_00817,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,326.0,1.0,segments\seg_00817\rf\rf_drone_outside_test_2.csv
seg_00818,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,327.0,1.0,segments\seg_00818\rf\rf_drone_outside_test_2.csv
