segment_id,modalitet,label,subset,orig_file,start_sec,duration,out_path
seg_00467,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,332.0,1.0,segments\seg_00467\audio\Audio_test_bymarka_2.wav
seg_00468,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,333.0,1.0,segments\seg_00468\audio\Audio_test_bymarka_2.wav
seg_00469,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,334.0,1.0,segments\seg_00469\audio\Audio_test_bymarka_2.wav
seg_00470,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,335.0,1.0,segments\seg_00470\audio\Audio_test_bymarka_2.wav
seg_00471_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,335.0,1.0,segments\seg_00471_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00472_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,335.0,1.0,segments\seg_00472_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00473,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,336.0,1.0,segments\seg_00473\audio\Audio_test_bymarka_2.wav
seg_00474,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,337.0,1.0,segments\seg_00474\audio\Audio_test_bymarka_2.wav
seg_00475,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,338.0,1.0,segments\seg_00475\audio\Audio_test_bymarka_2.wav
seg_00476,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,339.0,1.0,segments\seg_00476\audio\Audio_test_bymarka_2.wav
seg_00477,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,340.0,1.0,segments\seg_00477\audio\Audio_test_bymarka_2.wav
seg_00478_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,340.0,1.0,segments\seg_00478_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00479_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,340.0,1.0,segments\seg_00479_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00480,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,341.0,1.0,segments\seg_00480\audio\Audio_test_bymarka_2.wav
seg_00481,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,342.0,1.0,segments\seg_00481\audio\Audio_test_bymarka_2.wav
seg_00482,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,343.0,1.0,segments\seg_00482\audio\Audio_test_bymarka_2.wav
seg_00483,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,344.0,1.0,segments\seg_00483\audio\Audio_test_bymarka_2.wav
seg_00484,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,345.0,1.0,segments\seg_00484\audio\Audio_test_bymarka_2.wav
seg_00485_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,345.0,1.0,segments\seg_00485_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00486_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,345.0,1.0,segments\seg_00486_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00487,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,346.0,1.0,segments\seg_00487\audio\Audio_test_bymarka_2.wav
seg_00488,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,347.0,1.0,segments\seg_00488\audio\Audio_test_bymarka_2.wav
seg_00489,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,348.0,1.0,segments\seg_00489\audio\Audio_test_bymarka_2.wav
seg_00490,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,349.0,1.0,segments\seg_00490\audio\Audio_test_bymarka_2.wav
seg_00491,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,350.0,1.0,segments\seg_00491\audio\Audio_test_bymarka_2.wav
seg_00492_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,350.0,1.0,segments\seg_00492_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00493_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,350.0,1.0,segments\seg_00493_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00494,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,351.0,1.0,segments\seg_00494\audio\Audio_test_bymarka_2.wav
seg_00495,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,352.0,1.0,segments\seg_00495\audio\Audio_test_bymarka_2.wav
seg_00496,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,353.0,1.0,segments\seg_00496\audio\Audio_test_bymarka_2.wav
seg_00497,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,354.0,1.0,segments\seg_00497\audio\Audio_test_bymarka_2.wav
seg_00498,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,355.0,1.0,segments\seg_00498\audio\Audio_test_bymarka_2.wav
seg_00499_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,355.0,1.0,segments\seg_00499_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00500_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,355.0,1.0,segments\seg_00500_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00501,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,356.0,1.0,segments\seg_00501\audio\Audio_test_bymarka_2.wav
seg_00502,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,357.0,1.0,segments\seg_00502\audio\Audio_test_bymarka_2.wav
seg_00503,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,358.0,1.0,segments\seg_00503\audio\Audio_test_bymarka_2.wav
seg_00504,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,359.0,1.0,segments\seg_00504\audio\Audio_test_bymarka_2.wav
seg_00505,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,360.0,1.0,segments\seg_00505\audio\Audio_test_bymarka_2.wav
seg_00506_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,360.0,1.0,segments\seg_00506_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00507_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,360.0,1.0,segments\seg_00507_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00508,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,361.0,1.0,segments\seg_00508\audio\Audio_test_bymarka_2.wav
seg_00509,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,362.0,1.0,segments\seg_00509\audio\Audio_test_bymarka_2.wav
seg_00510,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,363.0,1.0,segments\seg_00510\audio\Audio_test_bymarka_2.wav
seg_00511,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,364.0,1.0,segments\seg_00511\audio\Audio_test_bymarka_2.wav
seg_00512,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,365.0,1.0,segments\seg_00512\audio\Audio_test_bymarka_2.wav
seg_00513_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,365.0,1.0,segments\seg_00513_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00514_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,365.0,1.0,segments\seg_00514_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00515,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,366.0,1.0,segments\seg_00515\audio\Audio_test_bymarka_2.wav
seg_00516,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,367.0,1.0,segments\seg_00516\audio\Audio_test_bymarka_2.wav
seg_00517,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,368.0,1.0,segments\seg_00517\audio\Audio_test_bymarka_2.wav
seg_00518,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,369.0,1.0,segments\seg_00518\audio\Audio_test_bymarka_2.wav
seg_00519,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,370.0,1.0,segments\seg_00519\audio\Audio_test_bymarka_2.wav
seg_00520_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,370.0,1.0,segments\seg_00520_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00521_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,370.0,1.0,segments\seg_00521_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00522,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,371.0,1.0,segments\seg_00522\audio\Audio_test_bymarka_2.wav
seg_00523,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,372.0,1.0,segments\seg_00523\audio\Audio_test_bymarka_2.wav
seg_00524,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,373.0,1.0,segments\seg_00524\audio\Audio_test_bymarka_2.wav
seg_00525,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,374.0,1.0,segments\seg_00525\audio\Audio_test_bymarka_2.wav
seg_00526,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,375.0,1.0,segments\seg_00526\audio\Audio_test_bymarka_2.wav
seg_00527_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,375.0,1.0,segments\seg_00527_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00528_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,375.0,1.0,segments\seg_00528_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00529,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,376.0,1.0,segments\seg_00529\audio\Audio_test_bymarka_2.wav
seg_00530,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,377.0,1.0,segments\seg_00530\audio\Audio_test_bymarka_2.wav
seg_00531,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,378.0,1.0,segments\seg_00531\audio\Audio_test_bymarka_2.wav
seg_00532,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,379.0,1.0,segments\seg_00532\audio\Audio_test_bymarka_2.wav
seg_00533,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,380.0,1.0,segments\seg_00533\audio\Audio_test_bymarka_2.wav
seg_00534_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,380.0,1.0,segments\seg_00534_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00535_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,380.0,1.0,segments\seg_00535_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00536,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,381.0,1.0,segments\seg_00536\audio\Audio_test_bymarka_2.wav
seg_00537,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,382.0,1.0,segments\seg_00537\audio\Audio_test_bymarka_2.wav
seg_00538,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,383.0,1.0,segments\seg_00538\audio\Audio_test_bymarka_2.wav
seg_00539,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,384.0,1.0,segments\seg_00539\audio\Audio_test_bymarka_2.wav
seg_00540,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,385.0,1.0,segments\seg_00540\audio\Audio_test_bymarka_2.wav
seg_00541_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,385.0,1.0,segments\seg_00541_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00542_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,385.0,1.0,segments\seg_00542_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00543,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,386.0,1.0,segments\seg_00543\audio\Audio_test_bymarka_2.wav
seg_00544,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,387.0,1.0,segments\seg_00544\audio\Audio_test_bymarka_2.wav
seg_00545,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,388.0,1.0,segments\seg_00545\audio\Audio_test_bymarka_2.wav
seg_00546,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,389.0,1.0,segments\seg_00546\audio\Audio_test_bymarka_2.wav
seg_00547,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,390.0,1.0,segments\seg_00547\audio\Audio_test_bymarka_2.wav
seg_00548_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,390.0,1.0,segments\seg_00548_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00549_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,390.0,1.0,segments\seg_00549_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00550,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,391.0,1.0,segments\seg_00550\audio\Audio_test_bymarka_2.wav
seg_00551,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,392.0,1.0,segments\seg_00551\audio\Audio_test_bymarka_2.wav
seg_00552,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,393.0,1.0,segments\seg_00552\audio\Audio_test_bymarka_2.wav
seg_00553,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,394.0,1.0,segments\seg_00553\audio\Audio_test_bymarka_2.wav
seg_00554,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,395.0,1.0,segments\seg_00554\audio\Audio_test_bymarka_2.wav
seg_00555_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,395.0,1.0,segments\seg_00555_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00556_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,395.0,1.0,segments\seg_00556_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00557,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,396.0,1.0,segments\seg_00557\audio\Audio_test_bymarka_2.wav
seg_00558,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,397.0,1.0,segments\seg_00558\audio\Audio_test_bymarka_2.wav
seg_00559,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,398.0,1.0,segments\seg_00559\audio\Audio_test_bymarka_2.wav
seg_00560,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,399.0,1.0,segments\seg_00560\audio\Audio_test_bymarka_2.wav
seg_00561,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,400.0,1.0,segments\seg_00561\audio\Audio_test_bymarka_2.wav
seg_00562_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,400.0,1.0,segments\seg_00562_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00563_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,400.0,1.0,segments\seg_00563_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00564,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,401.0,1.0,segments\seg_00564\audio\Audio_test_bymarka_2.wav
seg_00565,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,402.0,1.0,segments\seg_00565\audio\Audio_test_bymarka_2.wav
seg_00566,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,403.0,1.0,segments\seg_00566\audio\Audio_test_bymarka_2.wav
seg_00567,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,404.0,1.0,segments\seg_00567\audio\Audio_test_bymarka_2.wav
seg_00568,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,405.0,1.0,segments\seg_00568\audio\Audio_test_bymarka_2.wav
seg_00569_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,405.0,1.0,segments\seg_00569_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00570_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,405.0,1.0,segments\seg_00570_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00571,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,406.0,1.0,segments\seg_00571\audio\Audio_test_bymarka_2.wav
seg_00572,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,407.0,1.0,segments\seg_00572\audio\Audio_test_bymarka_2.wav
seg_00573,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,408.0,1.0,segments\seg_00573\audio\Audio_test_bymarka_2.wav
seg_00574,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,409.0,1.0,segments\seg_00574\audio\Audio_test_bymarka_2.wav
seg_00575,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,410.0,1.0,segments\seg_00575\audio\Audio_test_bymarka_2.wav
seg_00576_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,410.0,1.0,segments\seg_00576_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00577_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,410.0,1.0,segments\seg_00577_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00578,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,411.0,1.0,segments\seg_00578\audio\Audio_test_bymarka_2.wav
seg_00579,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,412.0,1.0,segments\seg_00579\audio\Audio_test_bymarka_2.wav
seg_00580,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,413.0,1.0,segments\seg_00580\audio\Audio_test_bymarka_2.wav
seg_00581,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,414.0,1.0,segments\seg_00581\audio\Audio_test_bymarka_2.wav
seg_00582,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,415.0,1.0,segments\seg_00582\audio\Audio_test_bymarka_2.wav
seg_00583_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,415.0,1.0,segments\seg_00583_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00584_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,415.0,1.0,segments\seg_00584_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00585,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,416.0,1.0,segments\seg_00585\audio\Audio_test_bymarka_2.wav
seg_00586,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,417.0,1.0,segments\seg_00586\audio\Audio_test_bymarka_2.wav
seg_00587,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,418.0,1.0,segments\seg_00587\audio\Audio_test_bymarka_2.wav
seg_00588,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,419.0,1.0,segments\seg_00588\audio\Audio_test_bymarka_2.wav
seg_00589,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,420.0,1.0,segments\seg_00589\audio\Audio_test_bymarka_2.wav
seg_00590_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,420.0,1.0,segments\seg_00590_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00591_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,420.0,1.0,segments\seg_00591_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00592,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,421.0,1.0,segments\seg_00592\audio\Audio_test_bymarka_2.wav
seg_00593,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,422.0,1.0,segments\seg_00593\audio\Audio_test_bymarka_2.wav
seg_00594,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,423.0,1.0,segments\seg_00594\audio\Audio_test_bymarka_2.wav
seg_00595,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,424.0,1.0,segments\seg_00595\audio\Audio_test_bymarka_2.wav
seg_00596,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,425.0,1.0,segments\seg_00596\audio\Audio_test_bymarka_2.wav
seg_00597_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,425.0,1.0,segments\seg_00597_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00598_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,425.0,1.0,segments\seg_00598_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00599,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,426.0,1.0,segments\seg_00599\audio\Audio_test_bymarka_2.wav
seg_00600,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,427.0,1.0,segments\seg_00600\audio\Audio_test_bymarka_2.wav
seg_00601,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,428.0,1.0,segments\seg_00601\audio\Audio_test_bymarka_2.wav
seg_00602,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,429.0,1.0,segments\seg_00602\audio\Audio_test_bymarka_2.wav
seg_00603,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,430.0,1.0,segments\seg_00603\audio\Audio_test_bymarka_2.wav
seg_00604_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,430.0,1.0,segments\seg_00604_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00605_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,430.0,1.0,segments\seg_00605_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00606,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,431.0,1.0,segments\seg_00606\audio\Audio_test_bymarka_2.wav
seg_00607,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,432.0,1.0,segments\seg_00607\audio\Audio_test_bymarka_2.wav
seg_00608,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,433.0,1.0,segments\seg_00608\audio\Audio_test_bymarka_2.wav
seg_00609,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,434.0,1.0,segments\seg_00609\audio\Audio_test_bymarka_2.wav
seg_00610,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,435.0,1.0,segments\seg_00610\audio\Audio_test_bymarka_2.wav
seg_00611_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,435.0,1.0,segments\seg_00611_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00612_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,435.0,1.0,segments\seg_00612_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00613,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,436.0,1.0,segments\seg_00613\audio\Audio_test_bymarka_2.wav
seg_00614,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,437.0,1.0,segments\seg_00614\audio\Audio_test_bymarka_2.wav
seg_00615,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,438.0,1.0,segments\seg_00615\audio\Audio_test_bymarka_2.wav
seg_00616,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,439.0,1.0,segments\seg_00616\audio\Audio_test_bymarka_2.wav
seg_00617,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,440.0,1.0,segments\seg_00617\audio\Audio_test_bymarka_2.wav
seg_00618_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,440.0,1.0,segments\seg_00618_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00619_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,440.0,1.0,segments\seg_00619_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00620,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,441.0,1.0,segments\seg_00620\audio\Audio_test_bymarka_2.wav
seg_00621,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,442.0,1.0,segments\seg_00621\audio\Audio_test_bymarka_2.wav
seg_00622,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,443.0,1.0,segments\seg_00622\audio\Audio_test_bymarka_2.wav
seg_00623,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,444.0,1.0,segments\seg_00623\audio\Audio_test_bymarka_2.wav
seg_00624,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,445.0,1.0,segments\seg_00624\audio\Audio_test_bymarka_2.wav
seg_00625_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,445.0,1.0,segments\seg_00625_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00626_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,445.0,1.0,segments\seg_00626_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00627,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,446.0,1.0,segments\seg_00627\audio\Audio_test_bymarka_2.wav
seg_00628,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,447.0,1.0,segments\seg_00628\audio\Audio_test_bymarka_2.wav
seg_00629,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,448.0,1.0,segments\seg_00629\audio\Audio_test_bymarka_2.wav
seg_00630,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,449.0,1.0,segments\seg_00630\audio\Audio_test_bymarka_2.wav
seg_00631,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,450.0,1.0,segments\seg_00631\audio\Audio_test_bymarka_2.wav
seg_00632_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,450.0,1.0,segments\seg_00632_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00633_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,450.0,1.0,segments\seg_00633_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00634,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,451.0,1.0,segments\seg_00634\audio\Audio_test_bymarka_2.wav
seg_00635,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,452.0,1.0,segments\seg_00635\audio\Audio_test_bymarka_2.wav
seg_00636,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,453.0,1.0,segments\seg_00636\audio\Audio_test_bymarka_2.wav
seg_00637,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,454.0,1.0,segments\seg_00637\audio\Audio_test_bymarka_2.wav
seg_00638,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,455.0,1.0,segments\seg_00638\audio\Audio_test_bymarka_2.wav
seg_00639_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,455.0,1.0,segments\seg_00639_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00640_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,455.0,1.0,segments\seg_00640_pitch\audio\Audio_test_bymarka_2_pitch.wav
seg_00641,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,456.0,1.0,segments\seg_00641\audio\Audio_test_bymarka_2.wav
seg_00642,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,457.0,1.0,segments\seg_00642\audio\Audio_test_bymarka_2.wav
seg_00643,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,458.0,1.0,segments\seg_00643\audio\Audio_test_bymarka_2.wav
seg_00644,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,459.0,1.0,segments\seg_00644\audio\Audio_test_bymarka_2.wav
seg_00645,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,460.0,1.0,segments\seg_00645\audio\Audio_test_bymarka_2.wav
seg_00646_noise,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,460.0,1.0,segments\seg_00646_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00647_pitch,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,460.0,1.0,segments\seg_00647_pitch\audio\Audio_test_bymarka_2_pitch.wav
